words	word
清热利湿	qingrelishi
柯棣华	kedihua
舒张压	shuzhangya
肉苁蓉	roucongrong
鱼精蛋白	yujingdanbai
慢性疼痛	manxingtengtong
儿科学	erkexue
夏枯草	xiakucao
基因治疗	jiyinzhiliao
药物反应	yaowufanying
感染期	ganranqi
贪食	tanshi
动物疾病	dongwujibing
酸中毒	suanzhongdu
控制传染源	kongzhichuanranyuan
过敏性哮喘	guominxingxiaochuan
磷脂	linzhi
除极	chuji
大医精诚	dayijingcheng
灌丛	guancong
椎管狭窄	zhuiguanxiazhai
多尿	duoniao
皮肤黏膜	pifunianmo
韦尔斯	weiersi
无尿	wuniao
骨骺	gugou
颗粒剂	keliji
扁鹊	bianque
腹膜炎	fumoyan
金不换	jinbuhuan
细菌性痢疾	xijunxingliji
骨关节病	guguanjiebing
左心室	zuoxinshi
肩胛	jianjia
埃及伊蚊	aijiyiwen
木糖醇	mutangchun
医家	yijia
行为障碍	xingweizhangai
扑热息痛	purexitong
系带	xidai
穿透性	chuantouxing
代谢综合征	daixiezonghezheng
深海鱼油	shenhaiyuyou
高危妊娠	gaoweirenshen
空腔	kongqiang
传染病学	chuanranbingxue
蛋白酶	danbaimei
砷中毒	shenzhongdu
蛔虫	huichong
甲状腺结节	jiazhuangxianjiejie
运动神经元	yundongshenjingyuan
花柱	huazhu
多乐士	duoleshi
宣肺	xuanfei
生长素	shengchangsu
免疫抑制剂	mianyiyizhiji
陈国栋	chenguodong
质谱仪	zhipuyi
泰诺	tainuo
葡萄籽	putaozi
炭疽杆菌	tanjuganjun
肺炎疫苗	feiyanyimiao
一次性口罩	yicixingkouzhao
养心安神	yangxinanshen
免疫疗法	mianyiliaofa
克罗斯	keluosi
高原病	gaoyuanbing
无骨	wugu
互交	hujiao
神农本草经	shennongbencaojing
血海	xiehai
眼结膜	yanjiemo
额叶	eye
括约肌	kuoyueji
电离	dianli
人血白蛋白	renxiebaidanbai
核磁共振成像	hecigongzhenchengxiang
抑郁状态	yiyuzhuangtai
沙参	shacan
云雀	yunque
油酸	yousuan
髋骨	kuangu
金莲花	jinlianhua
支气管肺炎	zhiqiguanfeiyan
被害妄想	beihaiwangxiang
唾液分泌	tuoyefenmi
白化病	baihuabing
挛缩	luansuo
高尿酸血症	gaoniaosuanxiezheng
生长迟缓	shengchangchihuan
卫生法	weishengfa
脑动脉	naodongmai
类病毒	leibingdu
糖尿病肾病	tangniaobingshenbing
转换率	zhuanhuanlv
臂部	bibu
护理技术	hulijishu
臀围	tunwei
法属波利尼西亚	fashubolinixiya
活动性肺结核	huodongxingfeijiehe
鼓膜穿孔	gumochuankong
毒性反应	duxingfanying
鼾症	hanzheng
常居	changju
细胞组织	xibaozuzhi
黄斑变性	huangbanbianxing
肝纤维化	ganxianweihua
暗娼	anchang
赖氨酸	laiansuan
泌尿系	miniaoxi
三棱	sanleng
三氯甲烷	sanlvjiawan
山中伸弥	shanzhongshenmi
五禽戏	wuqinxi
止血带	zhixiedai
樟脑	zhangnao
胆管癌	danguanai
误吸	wuxi
最大效能	zuidaxiaoneng
落枕	luozhen
直接死因	zhijiesiyin
内科学	neikexue
脑动脉硬化	naodongmaiyinghua
免疫预防	mianyiyufang
大三阳	dasanyang
糖化	tanghua
杂种	zazhong
爆炸伤	baozhashang
磺胺	huangan
凋亡	diaowang
跟腱断裂	genjianduanlie
核苷酸	hegansuan
神经组织	shenjingzuzhi
复合伤	fuheshang
珍珠粉	zhenzhufen
黑胡椒	heihujiao
尿道下裂	niaodaoxialie
阿莫西林胶囊	amoxilinjiaonang
消渴	xiaoke
桂枝	guizhi
骨膜	gumo
踝骨	huaigu
大骨节病	dagujiebing
培养皿	peiyangmin
习惯性流产	xiguanxingliuchan
蝮蛇	fushe
胃肠功能紊乱	weichanggongnengwenluan
庆大霉素	qingdameisu
节育器	jieyuqi
三级预防	sanjiyufang
亚急性	yajixing
肠穿孔	changchuankong
甲状腺激素	jiazhuangxianjisu
假死	jiasi
萎缩性胃炎	weisuoxingweiyan
焦虑状态	jiaolvzhuangtai
覆盆子	fupenzi
神经递质	shenjingdizhi
过氧化物	guoyanghuawu
脂肪代谢	zhifangdaixie
溶解性	rongjiexing
肺出血	feichuxie
嗳气	aiqi
切断传播途径	qieduanchuanbotujing
牙龈肿痛	yayinzhongtong
横断	hengduan
泄泻	xiexie
血管造影	xieguanzaoying
乳中	ruzhong
暖温带	nuanwendai
地龙	dilong
癔症	yizheng
工业粉尘	gongyefenchen
委中	weizhong
多发性骨折	duofaxingguzhe
金属支架	jinshuzhijia
适应证	shiyingzheng
网状结构	wangzhuangjiegou
玳瑁	daimao
首乌	shouwu
非典型肺炎	feidianxingfeiyan
血液循环系统	xieyexunhuanxitong
触诊	chuzhen
多囊卵巢综合征	duonangluanchaozonghezheng
滋补肝肾	zibuganshen
硝酸钾	xiaosuanjia
小三阳	xiaosanyang
地塞米松	disaimisong
丽达	lida
病机	bingji
碳酸氢钠	tansuanqingna
尚佳	shangjia
急性出血性结膜炎	jixingchuxiexingjiemoyan
红景天	hongjingtian
胖大海	pangdahai
产热	chanre
虫媒传染病	chongmeichuanranbing
前置胎盘	qianzhitaipan
潮间带	chaojiandai
毛细血管扩张	maoxixieguankuozhang
溶血性贫血	rongxiexingpinxie
基因型	jiyinxing
祛邪	quxie
泪腺	leixian
牙髓	yasui
远程医学	yuanchengyixue
中药汤剂	zhongyaotangji
蝗灾	huangzai
视神经萎缩	shishenjingweisuo
环氧树脂	huanyangshuzhi
基因重组	jiyinzhongzu
肩宽	jiankuan
草果	caoguo
新生儿肺炎	xinshengerfeiyan
胃酸过多	weisuanguoduo
双生	shuangsheng
无汗	wuhan
皮质醇	pizhichun
芦根	lugen
骨骼肌	gugeji
腕关节	wanguanjie
阿斯利康	asilikang
神经管	shenjingguan
砂仁	sharen
肾脏损害	shenzangsunhai
急性早幼粒细胞白血病	jixingzaoyoulixibaobaixiebing
形势与政策	xingshiyuzhengce
关节僵硬	guanjiejiangying
烦渴	fanke
减肥茶	jianfeicha
缓解期	huanjieqi
轮状病毒	lunzhuangbingdu
光斑	guangban
脚臭	jiaochou
实验组	shiyanzu
课堂讨论	ketangtaolun
杜蕾斯	duleisi
掌骨	zhanggu
空间定位	kongjiandingwei
扎那米韦	zhanamiwei
双胎	shuangtai
球囊	qiunang
开放性颅脑损伤	kaifangxinglunaosunshang
马偕	maxie
流行性出血热	liuxingxingchuxiere
复合维生素	fuheweishengsu
正常菌群	zhengchangjunqun
植入物	zhiruwu
大学物理	daxuewuli
反社会行为	fanshehuixingwei
拉钩	lagou
阴道出血	yindaochuxie
催产素	cuichansu
乙型病毒性肝炎	yixingbingduxingganyan
反刍	fanchu
益母草	yimucao
艾滋病疫苗	aizibingyimiao
红药水	hongyaoshui
样地	yangdi
芥子	jiezi
头皮屑	toupixie
慢性腹泻	manxingfuxie
脑挫伤	naocuoshang
糖尿病前期	tangniaobingqianqi
视网膜脱离	shiwangmotuoli
斑秃	bantu
自旋	zixuan
气体交换	qitijiaohuan
运动疗法	yundongliaofa
四环素	sihuansu
牙釉质	yayouzhi
抗蛇毒血清	kangsheduxieqing
指骨	zhigu
冷却剂	lengqueji
眼科学	yankexue
二甲双胍	erjiashuanggua
性欲减退	xingyujiantui
尿潴留	niaozhuliu
视觉障碍	shijuezhangai
慢性肝病	manxingganbing
细胞工程	xibaogongcheng
碘伏	dianfu
肝病科	ganbingke
健脾益气	jianpiyiqi
围产期	weichanqi
滑车	huache
褪黑素	tunheisu
标准差	biaozhuncha
坐骨神经	zuogushenjing
强直	qiangzhi
腺病毒	xianbingdu
老年性白内障	laonianxingbaineizhang
玄参	xuancan
压差	yacha
肌张力	jizhangli
小茴香	xiaohuixiang
新生儿破伤风	xinshengerposhangfeng
口舌生疮	kousheshengchuang
胎生	taisheng
长头	changtou
主任药师	zhurenyaoshi
鸡眼	jiyan
带菌者	daijunzhe
总胆固醇	zongdanguchun
顺峰	shunfeng
周荣	zhourong
克尔	keer
林顺潮	linshunchao
气滞血瘀	qizhixieyu
坏胆固醇	huaidanguchun
硅酸	guisuan
细胞培养	xibaopeiyang
坏疽	huaiju
甲肝疫苗	jiaganyimiao
发育生物学	fayushengwuxue
斯塔尔	sitaer
流量表	liuliangbiao
生殖细胞	shengzhixibao
基线调查	jixiandiaocha
非小细胞肺癌	feixiaoxibaofeiai
尖牙	jianya
大脑半球	danaobanqiu
麻疹病毒	mazhenbingdu
全冠	quanguan
喹诺酮类	kuinuotonglei
白细胞减少	baixibaojianshao
桥基	qiaoji
王正敏	wangzhengmin
低体重儿	ditizhonger
低密度脂蛋白	dimiduzhidanbai
猴头菇	houtougu
死产	sichan
上关	shangguan
地黄	dihuang
偏斜	pianxie
性征	xingzheng
焦亚硫酸钠	jiaoyaliusuanna
肾小管	shenxiaoguan
气中	qizhong
烟酸	yansuan
乙脑疫苗	yinaoyimiao
陈建仁	chenjianren
瘀斑	yuban
安宫牛黄丸	angongniuhuangwan
滑石	huashi
近中	jinzhong
血清型	xieqingxing
表证	biaozheng
多不饱和脂肪酸	duobubaohezhifangsuan
心音	xinyin
筛分	shaifen
单克隆抗体	dankelongkangti
上颌骨	shanghangu
细胞因子	xibaoyinzi
二氧化氯	eryanghualv
髌骨骨折	binguguzhe
链霉素	lianmeisu
印模	yinmo
淋巴系统	linbaxitong
菌群失调	junqunshidiao
龙眼肉	longyanrou
番茄汁	fanqiezhi
标记物	biaojiwu
仪式化	yishihua
糖化血红蛋白	tanghuaxiehongdanbai
男性性功能障碍	nanxingxinggongnengzhangai
远志	yuanzhi
手骨	shougu
化生	huasheng
傅山	fushan
造口	zaokou
下肢静脉	xiazhijingmai
医和	yihe
冷链系统	lenglianxitong
皮下注射	pixiazhushe
尺骨	chigu
输精管	shujingguan
平流	pingliu
腰背痛	yaobeitong
消化器官	xiaohuaqiguan
巴德	bade
人乳头瘤病毒	renrutouliubingdu
胸膜	xiongmo
感觉神经	ganjueshenjing
眼球破裂	yanqiupolie
代谢障碍	daixiezhangai
前突	qiantu
免疫效果	mianyixiaoguo
甲状腺功能减退	jiazhuangxiangongnengjiantui
剥脱	botuo
骨组织	guzuzhi
王忠诚	wangzhongcheng
风门	fengmen
子代	zidai
督脉	dumai
抗疟药	kangnueyao
梁卓伟	liangzhuowei
鸡蛋花	jidanhua
结膜充血	jiemochongxie
粪尿	fenniao
范明	fanming
人体模型	rentimoxing
眼底出血	yandichuxie
转译	zhuanyi
甲状腺素	jiazhuangxiansu
组织修复	zuzhixiufu
媒介生物	meijieshengwu
旱獭	hanta
乳香	ruxiang
盆腔囊肿	penqiangnangzhong
干姜	ganjiang
红花油	honghuayou
肱骨骨折	gongguguzhe
沈祖尧	shenzuyao
分群	fenqun
急性酒精中毒	jixingjiujingzhongdu
合谷	hegu
脑血管破裂	naoxieguanpolie
布病	bubing
神经生物学	shenjingshengwuxue
淋巴细胞白血病	linbaxibaobaixiebing
探子	tanzi
戒断症状	jieduanzhengzhuang
病毒性肺炎	bingduxingfeiyan
肉毒毒素	roududusu
发绀	fagan
包皮过长	baopiguochang
小体	xiaoti
大青叶	daqingye
玉堂	yutang
肌萎缩侧索硬化	jiweisuocesuoyinghua
修复体	xiufuti
灌洗	guanxi
黑麦	heimai
金属离子	jinshulizi
正营	zhengying
板蓝根颗粒	banlangenkeli
巨噬细胞	jushixibao
水痘疫苗	shuidouyimiao
附子	fuzi
雪盲	xuemang
种畜	zhongchu
千粒重	qianlizhong
再通	zaitong
有机磷农药	youjilinnongyao
酪蛋白	laodanbai
皮肤移植	pifuyizhi
鸡冠花	jiguanhua
虫媒	chongmei
淡竹叶	danzhuye
机械性损伤	jixiexingsunshang
脑室	naoshi
小动脉	xiaodongmai
二氧化钛	eryanghuatai
色氨酸	seansuan
治则	zhize
相对数	xiangduishu
模拟试卷	monishijuan
腱鞘炎	jianqiaoyan
碘化钾	dianhuajia
躁狂症	zaokuangzheng
腮腺	saixian
山茱萸	shanzhuyu
人体解剖	rentijiepou
流行性乙型脑炎	liuxingxingyixingnaoyan
盐酸克仑特罗	yansuankelunteluo
肿瘤发生	zhongliufasheng
病毒性心肌炎	bingduxingxinjiyan
块茎	kuaijing
核糖核酸	hetanghesuan
趾甲	zhijia
耳鸣耳聋	ermingerlong
斑丘疹	banqiuzhen
儿童护理	ertonghuli
乙型肝炎病毒	yixingganyanbingdu
静脉滴注	jingmaidizhu
牙尖	yajian
尾椎	weizhui
神经纤维	shenjingxianwei
横切面	hengqiemian
希波克拉底	xibokeladi
细辛	xixin
二级预防	erjiyufang
骨转移	guzhuanyi
没药	meiyao
锚定	maoding
搅拌器	jiaobanqi
先天性耳聋	xiantianxingerlong
卵巢肿瘤	luanchaozhongliu
月经过多	yuejingguoduo
赤芍	chishao
挤压综合征	jiyazonghezheng
采样器	caiyangqi
卵巢早衰	luanchaozaoshuai
果醋	guocu
尼美舒利	nimeishuli
细胞壁	xibaobi
新生儿窒息	xinshengerzhixi
尸斑	shiban
茶碱	chajian
迎香穴	yingxiangxue
辐射损伤	fushesunshang
维生素片	weishengsupian
支具	zhiju
尾骨	weigu
反射光	fansheguang
合谷穴	heguxue
无菌操作	wujuncaozuo
药事管理	yaoshiguanli
膀胱结石	bangguangjieshi
病原携带者	bingyuanxidaizhe
实验设计	shiyansheji
梗死	gengsi
溃疡性结肠炎	kuiyangxingjiechangyan
淤滞	yuzhi
变化无穷	bianhuawuqiong
艾滋病抗体	aizibingkangti
脑膜	naomo
战伤	zhanshang
形态学	xingtaixue
支沟	zhigou
芬必得	fenbide
土茯苓	tufuling
淀粉酶	dianfenmei
社区护理	shequhuli
病毒性疾病	bingduxingjibing
生物反应器	shengwufanyingqi
智能障碍	zhinengzhangai
英语写作	yingyuxiezuo
布鲁氏菌病	bulushijunbing
少尿	shaoniao
丙肝抗体	binggankangti
双歧杆菌	shuangqiganjun
霍奇金	huoqijin
布尔	buer
丰隆	fenglong
鼻唇沟	bichungou
平衡器	pinghengqi
耻骨	chigu
假阳性	jiayangxing
多发性骨髓瘤	duofaxinggusuiliu
郁金	yujin
人畜共患传染病	renchugonghuanchuanranbing
引物	yinwu
帕金森综合征	pajinsenzonghezheng
阿托品	atuopin
环氧乙烷	huanyangyiwan
流涎	liuxian
贯通伤	guantongshang
临床药学	linchuangyaoxue
喉头水肿	houtoushuizhong
开塞露	kaisailu
吴昆	wukun
金刚烷胺	jingangwanan
细毛	ximao
谷氨酸	guansuan
拜尔	baier
神经毒素	shenjingdusu
百会穴	baihuixue
面色萎黄	mianseweihuang
体表面积	tibiaomianji
单果	danguo
洗剂	xiji
界标	jiebiao
兽医学	shouyixue
肝肿大	ganzhongda
形态发生	xingtaifasheng
全身感染	quanshenganran
标准化法	biaozhunhuafa
霍乱弧菌	huoluanhujun
痛风性关节炎	tongfengxingguanjieyan
芽孢杆菌	yabaoganjun
胎盘早剥	taipanzaobo
睾丸癌	gaowanai
清热化痰	qingrehuatan
远中	yuanzhong
复方丹参片	fufangdancanpian
髓核	suihe
枇杷叶	pipaye
颈椎间盘	jingzhuijianpan
膝关节病	xiguanjiebing
高丽参	gaolican
水溶性维生素	shuirongxingweishengsu
神经母细胞瘤	shenjingmuxibaoliu
均匀性	junyunxing
运动神经元病	yundongshenjingyuanbing
防风林	fangfenglin
亚科	yake
袁国勇	yuanguoyong
白头翁	baitouweng
马鞭草	mabiancao
突发性耳聋	tufaxingerlong
肝脾肿大	ganpizhongda
湿敷	shifu
思密达	simida
融解	rongjie
氯化钙	lvhuagai
毛糙	maocao
健胃消食片	jianweixiaoshipian
检疫期	jianyiqi
面部烧伤	mianbushaoshang
甲硝唑	jiaxiaozuo
清热泻火	qingrexiehuo
肝血	ganxie
白扁豆	baibiandou
社区卫生服务管理	shequweishengfuwuguanli
紫苑	ziyuan
自身调节	zishendiaojie
钝器伤	dunqishang
免疫抑制	mianyiyizhi
发作期	fazuoqi
含氟牙膏	hanfuyagao
姜黄	jianghuang
人中穴	renzhongxue
腹围	fuwei
化学疗法	huaxueliaofa
修复术	xiufushu
生活事件	shenghuoshijian
乌头碱	wutoujian
高盐饮食	gaoyanyinshi
记忆障碍	jiyizhangai
侯凡凡	houfanfan
文献检索	wenxianjiansuo
慢性气管炎	manxingqiguanyan
急性炎症	jixingyanzheng
心身医学	xinshenyixue
产褥期	chanruqi
应激状态	yingjizhuangtai
氧化锌	yanghuaxin
急性支气管炎	jixingzhiqiguanyan
血凝素	xieningsu
防护手套	fanghushoutao
辣椒素	lajiaosu
土霉素	tumeisu
小头畸形	xiaotoujixing
急诊医学	jizhenyixue
医学影像学	yixueyingxiangxue
反射弧	fanshehu
抗肿瘤药	kangzhongliuyao
横突	hengtu
提取液	tiquye
内照射	neizhaoshe
放射医学	fangsheyixue
杂病	zabing
麻醉机	mazuiji
滋肾	zishen
疥疮	jiechuang
萎蔫	weiyan
铁蛋白	tiedanbai
透明质酸	toumingzhisuan
蛋白质粉	danbaizhifen
宋慈	songci
营养神经	yingyangshenjing
喉炎	houyan
环中	huanzhong
草乌	caowu
原发性高血压	yuanfaxinggaoxieya
肾上腺皮质激素	shenshangxianpizhijisu
肱二头肌	gongertouji
脂肪层	zhifangceng
神经性皮炎	shenjingxingpiyan
胆囊癌	dannangai
矫正术	jiaozhengshu
麻醉学	mazuixue
化瘀	huayu
二次感染	erciganran
能量代谢	nengliangdaixie
硫酸镁	liusuanmei
沉水植物	chenshuizhiwu
转基因植物	zhuanjiyinzhiwu
靶器官	baqiguan
脊髓炎	jisuiyan
共运输	gongyunshu
包茎	baojing
性别	xingbie
海底火山	haidihuoshan
热症	rezheng
尿糖	niaotang
遗传咨询	yichuanzixun
脂溶性维生素	zhirongxingweishengsu
诺氟沙星	nuofushaxing
副主任药师	fuzhurenyaoshi
风池穴	fengchixue
扼死	esi
脑血管畸形	naoxieguanjixing
伪麻黄碱	weimahuangjian
李斯特菌	lisitejun
亚硫酸盐	yaliusuanyan
益虫	yichong
涂片	tupian
跟骨	gengu
穴位注射	xueweizhushe
下腔静脉	xiaqiangjingmai
皮肤炭疽	pifutanju
医学模式	yixuemoshi
外感风寒	waiganfenghan
棘突	jitu
泽泻	zexie
脑性瘫痪	naoxingtanhuan
低密度脂蛋白胆固醇	dimiduzhidanbaidanguchun
淋巴组织	linbazuzhi
定量研究	dingliangyanjiu
恶性疟疾	exingnueji
夜曲	yequ
天泉	tianquan
肌纤维	jixianwei
分子遗传学	fenziyichuanxue
白茅根	baimaogen
肾损伤	shensunshang
羚羊角	lingyangjiao
新生儿筛查	xinshengershaicha
养血安神	yangxieanshen
牛黄解毒片	niuhuangjiedupian
立体视觉	litishijue
海藻酸钠	haizaosuanna
静脉炎	jingmaiyan
鹰嘴	yingzui
丙烯酰胺	bingxixianan
自汗	zihan
辅酶	fumei
小细胞	xiaoxibao
联合疫苗	lianheyimiao
氨基比林	anjibilin
白胡椒	baihujiao
左氧氟沙星	zuoyangfushaxing
过敏性紫癜	guominxingzidian
胎膜早破	taimozaopo
门静脉	menjingmai
荆芥	jingjie
后叶	houye
安全注射	anquanzhushe
龙胆	longdan
表型	biaoxing
药物吸收	yaowuxishou
文眉	wenmei
黑死病	heisibing
次氯酸钠	cilvsuanna
缺硒	quexi
病毒抗体	bingdukangti
知母	zhimu
抑郁发作	yiyufazuo
肝素	gansu
背侧	beice
前列腺素	qianliexiansu
人体解剖学	rentijiepouxue
自限性	zixianxing
系统发育	xitongfayu
静脉穿刺	jingmaichuanci
白藜芦醇	baililuchun
淋巴管	linbaguan
灰度	huidu
即早	jizao
菟丝子	tusizi
复视	fushi
人工泪液	rengongleiye
终末消毒	zhongmoxiaodu
合子	hezi
血液凝固	xieyeninggu
卫生经济学	weishengjingjixue
伦琴	lunqin
尾羽	weiyu
硬脑膜	yingnaomo
血管支架	xieguanzhijia
冷藏运输	lengcangyunshu
环丙沙星	huanbingshaxing
尿碘	niaodian
甲胎蛋白	jiataidanbai
硅油	guiyou
脑干损伤	naogansunshang
抗病毒口服液	kangbingdukoufuye
耳痛	ertong
药物化学	yaowuhuaxue
混合痔	hunhezhi
骨髓增生异常综合征	gusuizengshengyichangzonghezheng
清热凉血	qingreliangxie
高血压防治	gaoxieyafangzhi
幻视	huanshi
丝虫病	sichongbing
湿重	shizhong
厌氧菌	yanyangjun
枕骨	zhengu
牛膝	niuxi
急性肝炎	jixingganyan
折射率	zheshelv
扶正固本	fuzhengguben
牙周组织	yazhouzuzhi
球蛋白	qiudanbai
纤维组织	xianweizuzhi
心脏停搏	xinzangtingbo
天然维生素	tianranweishengsu
镇静药	zhenjingyao
釉质	youzhi
心血管病学	xinxieguanbingxue
血流速度	xieliusudu
心理疗法	xinliliaofa
双黄连	shuanghuanglian
时标	shibiao
心境障碍	xinjingzhangai
内皮	neipi
精氨酸	jingansuan
基托	jituo
先天性巨结肠	xiantianxingjujiechang
清热生津	qingreshengjin
软水	ruanshui
百白破疫苗	baibaipoyimiao
射频消融术	shepinxiaorongshu
丹宁	danning
疲劳综合征	pilaozonghezheng
漏尿	louniao
灵芝孢子粉	lingzhibaozifen
命名性失语	mingmingxingshiyu
曲张	quzhang
燥湿	zaoshi
恒河猴	henghehou
熟地黄	shudihuang
蝉蜕	chanshui
紫苏叶	zisuye
素问	suwen
二尖瓣	erjianban
羊胎素	yangtaisu
韧带损伤	rendaisunshang
基本组织	jibenzuzhi
遗传密码	yichuanmima
颊部	jiabu
生物节律	shengwujielv
慢性盆腔炎	manxingpenqiangyan
中间宿主	zhongjiansuzhu
人为灾害	renweizaihai
骨细胞	guxibao
去痛片	qutongpian
腹主动脉	fuzhudongmai
干部病房	ganbubingfang
小便不利	xiaobianbuli
氟中毒	fuzhongdu
散剂	sanji
内关	neiguan
广谱抗生素	guangpukangshengsu
维生素缺乏	weishengsuquefa
还原剂	huanyuanji
脂肪瘤	zhifangliu
保守性	baoshouxing
下颌角	xiahanjiao
整体观念	zhengtiguannian
伤寒论	shanghanlun
肛周脓肿	gangzhounongzhong
血栓通	xieshuantong
出血倾向	chuxieqingxiang
低盐饮食	diyanyinshi
酒精灯	jiujingdeng
急性淋巴细胞性白血病	jixinglinbaxibaoxingbaixiebing
外科疾病	waikejibing
额骨	egu
通草	tongcao
肾小球	shenxiaoqiu
子痫	zixian
马来酸氯苯那敏	malaisuanlvbennamin
蜱叮咬	pidingyao
基因位点	jiyinweidian
盐酸伪麻黄碱	yansuanweimahuangjian
流脑疫苗	liunaoyimiao
法医病理学	fayibinglixue
妊娠纹	renshenwen
多发伤	duofashang
人工肺	rengongfei
多氯联苯	duolvlianben
皮癣	pixian
特罗凯	teluokai
过饱和	guobaohe
纤维蛋白原	xianweidanbaiyuan
乳清	ruqing
上消化道出血	shangxiaohuadaochuxie
二氯乙烷	erlvyiwan
命名性失语症	mingmingxingshiyuzheng
隐性感染	yinxingganran
表皮细胞	biaopixibao
硬脂酸	yingzhisuan
混悬液	hunxuanye
三阴交	sanyinjiao
副溶血性弧菌	furongxiexinghujun
细菌性感染	xijunxingganran
活体解剖	huotijiepou
胆管结石	danguanjieshi
角膜溃疡	jiaomokuiyang
皮纹	piwen
鸡尾酒疗法	jiweijiuliaofa
铅尘	qianchen
行气活血	xingqihuoxie
放射病	fangshebing
气管切开术	qiguanqiekaishu
偏执型精神分裂症	pianzhixingjingshenfenliezheng
大便失禁	dabianshijin
突变基因	tubianjiyin
健脾祛湿	jianpiqushi
精索静脉曲张	jingsuojingmaiquzhang
肝气郁结	ganqiyujie
视网膜母细胞瘤	shiwangmomuxibaoliu
放松训练	fangsongxunlian
舌癌	sheai
血脑屏障	xienaopingzhang
栓剂	shuanji
音乐疗法	yinleliaofa
寄生虫感染	jishengchongganran
后牙	houya
颈内动脉	jingneidongmai
黑色素细胞	heisesuxibao
蛛网膜下腔	zhuwangmoxiaqiang
绿脓杆菌	lvnongganjun
社会医学	shehuiyixue
必需脂肪酸	bixuzhifangsuan
靛蓝	dianlan
骶骨	digu
自限性疾病	zixianxingjibing
吗丁啉	madinglan
生地黄	shengdihuang
肺功能检查	feigongnengjiancha
断指再植	duanzhizaizhi
水电解质	shuidianjiezhi
催眠药	cuimianyao
胎粪	taifen
深二度烧伤	shenerdushaoshang
油性皮肤	youxingpifu
光导	guangdao
气郁	qiyu
耐寒性	naihanxing
掌骨骨折	zhangguguzhe
双一	shuangyi
结核性脑膜炎	jiehexingnaomoyan
踝骨骨折	huaiguguzhe
中毒性休克	zhongduxingxiuke
垂直分布	chuizhifenbu
造影剂	zaoyingji
泌尿系结石	miniaoxijieshi
子宫内膜炎	zigongneimoyan
遗传背景	yichuanbeijing
主动脉瓣	zhudongmaiban
副伤寒	fushanghan
军团菌	juntuanjun
胸椎骨折	xiongzhuiguzhe
天坛生物	tiantanshengwu
动态心电图	dongtaixindiantu
奎宁	kuining
儿茶素	erchasu
拮抗剂	jiekangji
高密度脂蛋白	gaomiduzhidanbai
鱼腹	yufu
毛细管	maoxiguan
斑疹伤寒	banzhenshanghan
丙型肝炎病毒	bingxingganyanbingdu
中医诊断	zhongyizhenduan
糖耐量	tangnailiang
胎儿期	taierqi
诱变	youbian
干混悬剂	ganhunxuanji
新生儿期	xinshengerqi
运动系统	yundongxitong
消泡剂	xiaopaoji
灸法	jiufa
刺激反应	cijifanying
心包炎	xinbaoyan
七情	qiqing
急性胆囊炎	jixingdannangyan
关节畸形	guanjiejixing
解痉	jiejing
非那西丁	feinaxiding
温凉	wenliang
急性肾损伤	jixingshensunshang
尿常规检查	niaochangguijiancha
紫杉醇	zishanchun
哲学基础	zhexuejichu
畸胎瘤	jitailiu
丙二醇	bingerchun
王浆	wangjiang
生物反馈	shengwufankui
药学服务	yaoxuefuwu
卫生法学	weishengfaxue
呃逆	eni
片仔癀	pianzihuang
前房	qianfang
心源性休克	xinyuanxingxiuke
呵欠	heqian
植物状态	zhiwuzhuangtai
脱敏治疗	tuominzhiliao
行间	xingjian
诺氟沙星胶囊	nuofushaxingjiaonang
氧化应激	yanghuayingji
川贝母	chuanbeimu
复方丹参滴丸	fufangdancandiwan
迷走神经	mizoushenjing
注射用血栓通	zhusheyongxieshuantong
前列腺肿瘤	qianliexianzhongliu
黄甲	huangjia
间质性肺炎	jianzhixingfeiyan
医源性感染	yiyuanxingganran
药剂学	yaojixue
氯乙烯	lvyixi
感觉器官	ganjueqiguan
突触	tuchu
外阴瘙痒	waiyinsaoyang
玻璃化	bolihua
大椎穴	dazhuixue
人类免疫缺陷病毒	renleimianyiquexianbingdu
新生儿黄疸	xinshengerhuangdan
钝痛	duntong
基础代谢	jichudaixie
腹腔感染	fuqiangganran
胆总管	danzongguan
甲醛溶液	jiaquanrongye
多胎妊娠	duotairenshen
同步化	tongbuhua
降香	jiangxiang
发展心理学	fazhanxinlixue
分节	fenjie
氟哌酸	fupaisuan
四氯化碳	silvhuatan
独活	duhuo
子宫脱垂	zigongtuochui
脑血栓后遗症	naoxieshuanhouyizheng
脊椎病	jizhuibing
免疫应答	mianyiyingda
配子	peizi
飞羽	feiyu
古代哲学	gudaizhexue
唾液腺	tuoyexian
光谱分析	guangpufenxi
急性心力衰竭	jixingxinlishuaijie
多毛	duomao
氰化物中毒	qinghuawuzhongdu
环指	huanzhi
内庭	neiting
组织移植	zuzhiyizhi
血管损伤	xieguansunshang
甲状腺肿	jiazhuangxianzhong
两课	liangke
大脑皮质	danaopizhi
蒂巴因	dibayin
出血性休克	chuxiexingxiuke
四气	siqi
球菌	qiujun
吸附剂	xifuji
分辨力	fenbianli
鲁宾斯坦	lubinsitan
腺样体肥大	xianyangtifeida
谷丙转氨酶	gubingzhuananmei
纤维环	xianweihuan
香附	xiangfu
蛋白质合成	danbaizhihecheng
牙椅	yayi
推拿学	tuinaxue
李明亮	limingliang
冠状动脉造影	guanzhuangdongmaizaoying
