words	word
民事程序法	minshichengxufa
刑事审判监督	xingshishenpanjiandu
设定信托	shedingxintuo
违反诉讼程序	weifansusongchengxu
育婴假	yuyingjia
公务员考核规定	gongwuyuankaoheguiding
行政法规制定程序条例	xingzhengfaguizhidingchengxutiaoli
国家冶金工业局	guojiayejingongyeju
按揭抵押债券	anjiediyazhaiquan
房屋征收与拆迁	fangwuzhengshouyuchaiqian
台谏官	taijianguan
土地发展权	tudifazhanquan
德衡律师事务所	dehenglvshishiwusuo
国家进出口银行	guojiajinchukouyinxing
任职试用期制度	renzhishiyongqizhidu
统配煤矿总公司	tongpeimeikuangzonggongsi
工业品买卖合同	gongyepinmaimaihetong
录用合同	luyonghetong
经济建设支出	jingjijianshezhichu
从属专利	congshuzhuanli
并将继续加强	bingjiangjixujiaqiang
农村公共物品	nongcungonggongwupin
汽垫船	qidianchuan
保险代位权	baoxiandaiweiquan
专利审查指南	zhuanlishenchazhinan
要式法律行为	yaoshifalvxingwei
全国人民代表大会组织法	quanguorenmindaibiaodahuizuzhifa
债权保全	zhaiquanbaoquan
职权主义诉讼模式	zhiquanzhuyisusongmoshi
一致裁决	yizhicaijue
中国外贸依存度	zhongguowaimaoyicundu
服务瑕疵	fuwuxiaci
效律	xiaolv
纺织品与服装协议	fangzhipinyufuzhuangxieyi
代位执行	daiweizhixing
单位产权房	danweichanquanfang
商业银行次级债券发行管理办法	shangyeyinxingcijizhaiquanfaxingguanlibanfa
直接利害关系人	zhijielihaiguanxiren
房屋他项权利登记	fangwutaxiangquanlidengji
纪检监察信访工作	jijianjianchaxinfanggongzuo
登记生效主义	dengjishengxiaozhuyi
行为判定	xingweipanding
中国房地产税收	zhongguofangdichanshuishou
出版物市场管理规定	chubanwushichangguanliguiding
北京市志愿服务促进条例	beijingshizhiyuanfuwucujintiaoli
惟终	weizhong
中国社会工作者协会	zhongguoshehuigongzuozhexiehui
定向募集设立	dingxiangmujisheli
直系血缘关系	zhixixieyuanguanxi
偿付能力额度及监管指标	changfunengliedujijianguanzhibiao
不定值保险合同	budingzhibaoxianhetong
企业名称登记管理实施办法	qiyemingchengdengjiguanlishishibanfa
现场监督公证	xianchangjiandugongzheng
中国统配煤矿总公司	zhongguotongpeimeikuangzonggongsi
战后中日关系	zhanhouzhongriguanxi
国家产业技术政策	guojiachanyejishuzhengce
应当分工负责	yingdangfengongfuze
太平洋经济合作理事会	taipingyangjingjihezuolishihui
中国知识产权法	zhongguozhishichanquanfa
提供虚假证明文件罪	tigongxujiazhengmingwenjianzui
免于刑事处分	mianyuxingshichufen
食盐专营办法	shiyanzhuanyingbanfa
餐饮业食品卫生管理办法	canyinyeshipinweishengguanlibanfa
失职致使在押人员脱逃罪	shizhizhishizaiyarenyuantuotaozui
二审法院经审理认为	ershenfayuanjingshenlirenwei
窑灰	yaohui
中华人民共和国新法规汇编	zhonghuarenmingongheguoxinfaguihuibian
军委纪律检查委员会	junweijilvjianchaweiyuanhui
中小企业标准暂行规定	zhongxiaoqiyebiaozhunzanxingguiding
本地法院	bendifayuan
预约保险合同	yuyuebaoxianhetong
合同台帐	hetongtaizhang
损失分担	sunshifendan
非法募捐	feifamujuan
信访代理制	xinfangdailizhi
战役法	zhanyifa
经济法论丛	jingjifaluncong
强制性规则	qiangzhixingguize
国际湿地公约	guojishidigongyue
国家有色金属工业局	guojiayousejinshugongyeju
尤溪县公安局	youxixiangonganju
英国枢密院	yingguoshumiyuan
汽车运输船	qicheyunshuchuan
品种保护权	pinzhongbaohuquan
农业知识产权	nongyezhishichanquan
挪用公款行为	nuoyonggongkuanxingwei
重大疾病保险合同	zhongdajibingbaoxianhetong
巡视官	xunshiguan
中韩铁路轮渡	zhonghantielulundu
侵权行为之债	qinquanxingweizhizhai
商品条码管理办法	shangpintiaomaguanlibanfa
电子代理人	dianzidailiren
不履行合约	bulvxingheyue
飞行基本规则	feixingjibenguize
防雷减灾管理办法	fangleijianzaiguanlibanfa
中国互联网行业自律公约	zhongguohulianwangxingyezilvgongyue
住所搜查	zhusuosoucha
最长诉讼时效	zuichangsusongshixiao
投保险别	toubaoxianbie
轻微缺陷	qingweiquexian
期货从业人员管理办法	qihuocongyerenyuanguanlibanfa
进行国事活动	jinxingguoshihuodong
常用法律手册	changyongfalvshouce
证券违法犯罪	zhengquanweifafanzui
冒领存款	maolingcunkuan
使用假币罪	shiyongjiabizui
虚开增值税发票罪	xukaizengzhishuifapiaozui
广东省商品房预售管理条例	guangdongshengshangpinfangyushouguanlitiaoli
摩西律法	moxilvfa
大贺茂	dahemao
不要式合同	buyaoshihetong
大额可转让定期存单	daekezhuanrangdingqicundan
无效经济合同	wuxiaojingjihetong
经济指标体系	jingjizhibiaotixi
总遗产税制	zongyichanshuizhi
部分抄袭	bufenchaoxi
廉洁从政行为规范	lianjicongzhengxingweiguifan
周林彬	zhoulinbin
四不原则	sibuyuanze
越权无效	yuequanwuxiao
土地承包经营合同	tudichengbaojingyinghetong
盲人犯罪	mangrenfanzui
政治参与权	zhengzhicanyuquan
查封裁定	chafengcaiding
集成电路布图设计保护条例	jichengdianlubutushejibaohutiaoli
医疗技术事故	yiliaojishushigu
精神药物公约	jingshenyaowugongyue
野蛮对待	yemanduidai
参加承兑	canjiachengdui
绝对剩余价值生产	jueduishengyujiazhishengchan
独占实施权	duzhanshishiquan
政府采购信息公告管理办法	zhengfucaigouxinxigonggaoguanlibanfa
特别诉讼时效	tebiesusongshixiao
质次价高商品	zhicijiagaoshangpin
煽动颠覆国家政权罪	shandongdianfuguojiazhengquanzui
冒充军人招摇撞骗罪	maochongjunrenzhaoyaozhuangpianzui
刑事辩护制度	xingshibianhuzhidu
权利用尽	quanliyongjin
道路交通事故处理程序规定	daolujiaotongshiguchulichengxuguiding
计算机网络犯罪	jisuanjiwangluofanzui
中华民国民法	zhonghuaminguominfa
执行程序文件	zhixingchengxuwenjian
泄密罪	xiemizui
非法经营同类营业罪	feifajingyingtongleiyingyezui
达马托法	damatuofa
特别重大事故调查程序暂行规定	tebiezhongdashigudiaochachengxuzanxingguiding
物上代位性	wushangdaiweixing
大户持仓报告制度	dahuchicangbaogaozhidu
发展及其影响	fazhanjiqiyingxiang
珠海市人民检察院	zhuhaishirenminjianchayuan
国家厉行节约	guojialixingjieyue
医疗保险法	yiliaobaoxianfa
许小平律师事务所	xuxiaopinglvshishiwusuo
音乐版权保护	yinlebanquanbaohu
一切可能措施	yiqiekenengcuoshi
技术性贸易壁垒协议	jishuxingmaoyibileixieyi
非法占用耕地改作他用	feifazhanyonggengdigaizuotayong
国家基本建设委员会	guojiajibenjiansheweiyuanhui
特定常规武器公约	tedingchangguiwuqigongyue
涉外税收优惠	shewaishuishouyouhui
小野寺利孝	xiaoyesilixiao
公布成文法	gongbuchengwenfa
直接侵权行为	zhijieqinquanxingwei
中国房地产法	zhongguofangdichanfa
儿童玩具召回管理规定	ertongwanjuzhaohuiguanliguiding
公司企业人员受贿罪	gongsiqiyerenyuanshouhuizui
职能管辖	zhinengguanxia
机动车登记办法	jidongchedengjibanfa
电磁辐射防护规定	diancifushefanghuguiding
职业技能鉴定证书	zhiyejinengjiandingzhengshu
加强证据	jiaqiangzhengju
非法买卖枪支弹药罪	feifamaimaiqiangzhidanyaozui
律师执业行为规范	lvshizhiyexingweiguifan
处方药与非处方药分类管理办法	chufangyaoyufeichufangyaofenleiguanlibanfa
国家司法考试应试规则	guojiasifakaoshiyingshiguize
会计信息产权	huijixinxichanquan
死刑不引渡	sixingbuyindu
中华人民共和国飞行基本规则	zhonghuarenmingongheguofeixingjibenguize
隐性腐败	yinxingfubai
死刑复核裁定	sixingfuhecaiding
拘传票	juchuanpiao
破坏性地震应急条例	pohuaixingdizhenyingjitiaoli
欠税公告办法	qianshuigonggaobanfa
研究生学籍管理规定	yanjiushengxuejiguanliguiding
进出口贸易管理	jinchukoumaoyiguanli
共有财产分割	gongyoucaichanfenge
国际植物保护公约	guojizhiwubaohugongyue
非法种植毒品原植物罪	feifazhongzhidupinyuanzhiwuzui
粮食收购保护价	liangshishougoubaohujia
违反财经纪律行为	weifancaijingjilvxingwei
民行处	minxingchu
英国最高法院	yingguozuigaofayuan
农家店建设与改造规范	nongjiadianjiansheyugaizaoguifan
产品侵权责任	chanpinqinquanzeren
报社记者站管理办法	baoshejizhezhanguanlibanfa
文化暴力	wenhuabaoli
农业技术体系	nongyejishutixi
姐妹船	jiemeichuan
秘密拘捕	mimijubu
个人二手住房贷款	gerenershouzhufangdaikuan
互联网药品交易服务审批暂行规定	hulianwangyaopinjiaoyifuwushenpizanxingguiding
民事特别法	minshitebiefa
三重标准	sanzhongbiaozhun
世界法学家协会	shijiefaxuejiaxiehui
受中华人民共和国法律保护	shouzhonghuarenmingongheguofalvbaohu
司法黄牛案	sifahuangniuan
约定回购	yuedinghuigou
随附义务	suifuyiwu
生产销售伪劣产品罪	shengchanxiaoshouweiliechanpinzui
共同违法违纪	gongtongweifaweiji
科托努协定	ketuonuxieding
公共文化体育设施条例	gonggongwenhuatiyusheshitiaoli
检察院法医	jianchayuanfayi
证券投资基金行业高级管理人员任职管理办法	zhengquantouzijijinxingyegaojiguanlirenyuanrenzhiguanlibanfa
专门法庭	zhuanmenfating
国务院信访条例	guowuyuanxinfangtiaoli
中华人民共和国森林法实施条例	zhonghuarenmingongheguosenlinfashishitiaoli
医师资格考试暂行办法	yishizigekaoshizanxingbanfa
劳动争议仲裁程序	laodongzhengyizhongcaichengxu
国际信用担保	guojixinyongdanbao
利用外资改组国有企业暂行规定	liyongwaizigaizuguoyouqiyezanxingguiding
铁路运营安全事故罪	tieluyunyinganquanshiguzui
子女监护权	zinvjianhuquan
陆生野生动物保护实施条例	lushengyeshengdongwubaohushishitiaoli
航空货物运输合同	hangkonghuowuyunshuhetong
背书不连续	beishubulianxu
人类精子库管理办法	renleijingzikuguanlibanfa
信托担保	xintuodanbao
迈向和谐	maixianghexie
反对解释	fanduijieshi
任意性规定	renyixingguiding
票据伪造	piaojuweizao
损害上市公司利益罪	sunhaishangshigongsiliyizui
婚前保健工作规范	hunqianbaojiangongzuoguifan
主任裁判官	zhurencaipanguan
牛津法律大辞典	niujinfalvdacidian
影子定价法	yingzidingjiafa
维也纳条约法公约	weiyenatiaoyuefagongyue
强制性能效标识制度	qiangzhixingnengxiaobiaoshizhidu
扰乱市场秩序罪	raoluanshichangzhixuzui
粮食流通监督检查暂行办法	liangshiliutongjiandujianchazanxingbanfa
遗漏罪	yilouzui
政府价格决策听证暂行办法	zhengfujiagejuecetingzhengzanxingbanfa
行刑社会化	xingxingshehuihua
新闻记者证管理办法	xinwenjizhezhengguanlibanfa
国内投资民用航空业规定	guoneitouziminyonghangkongyeguiding
中华人民共和国专利局	zhonghuarenmingongheguozhuanliju
登闻鼓院	dengwenguyuan
特殊标志管理条例	teshubiaozhiguanlitiaoli
普遍优惠制	pubianyouhuizhi
诺成性合同	nuochengxinghetong
枪通条	qiangtongtiao
北京市基本养老保险规定	beijingshijibenyanglaobaoxianguiding
成本加酬金合同	chengbenjiachoujinhetong
片面共犯	pianmiangongfan
一律予以没收	yilvyuyimeishou
广东管理科学研究院	guangdongguanlikexueyanjiuyuan
非法委托	feifaweituo
军人道德规范	junrendaodeguifan
收继婚	shoujihun
中募委	zhongmuwei
国债一级自营商	guozhaiyijiziyingshang
佟柔先生	tongrouxiansheng
中央企业投资监督管理暂行办法	zhongyangqiyetouzijianduguanlizanxingbanfa
冷眼观潮	lengyanguanchao
规划审批权	guihuashenpiquan
民事执行权	minshizhixingquan
专利权终止	zhuanliquanzhongzhi
血族复仇	xiezufuchou
优抚家庭子女	youfujiatingzinv
就业有路	jiuyeyoulu
世界贸易组织协议	shijiemaoyizuzhixieyi
陈顾远	chenguyuan
重庆市人民检察院第一分院	zhongqingshirenminjianchayuandiyifenyuan
版权侵权行为	banquanqinquanxingwei
民事欺诈行为	minshiqizhaxingwei
执行承担	zhixingchengdan
密云县妇幼保健院	miyunxianfuyoubaojianyuan
无效判决	wuxiaopanjue
水利工程供水价格管理办法	shuiligongchenggongshuijiageguanlibanfa
专业技术类职位	zhuanyejishuleizhiwei
释放学习	shifangxuexi
失业保险法	shiyebaoxianfa
一审终结	yishenzhongjie
陆新华	luxinhua
专利代理人考核委员会	zhuanlidailirenkaoheweiyuanhui
家事代理权	jiashidailiquan
主动交代违法违纪行为	zhudongjiaodaiweifaweijixingwei
专利许可贸易	zhuanlixukemaoyi
家长专制	jiachangzhuanzhi
资产收购合同	zichanshougouhetong
文稿竞价	wengaojingjia
聚众扰乱交通秩序罪	juzhongraoluanjiaotongzhixuzui
区域性国际组织	quyuxingguojizuzhi
都服从国务院	dufucongguowuyuan
私营企业法	siyingqiyefa
旅游法学	lvyoufaxue
物业服务定价成本监审办法	wuyefuwudingjiachengbenjianshenbanfa
协议出让土地使用权	xieyichurangtudishiyongquan
谢尔曼反托拉斯法	xieermanfantuolasifa
宣判笔录	xuanpanbilu
危害税收征管罪	weihaishuishouzhengguanzui
结清债权债务	jieqingzhaiquanzhaiwu
奴隶制法	nulizhifa
抵押放款	diyafangkuan
国际刑事法院规约	guojixingshifayuanguiyue
食品安全市场准入制度	shipinanquanshichangzhunruzhidu
传染病防治法实施办法	chuanranbingfangzhifashishibanfa
海事报告	haishibaogao
辩护职能	bianhuzhineng
判决定罪准确	panjuedingzuizhunque
会展知识产权	huizhanzhishichanquan
企业登记程序规定	qiyedengjichengxuguiding
属地管辖权	shudiguanxiaquan
专利保护期限	zhuanlibaohuqixian
全国生态环境保护纲要	quanguoshengtaihuanjingbaohugangyao
全国博士后管理委员会	quanguoboshihouguanliweiyuanhui
幕府制度	mufuzhidu
介绍贿赂行为	jieshaohuiluxingwei
政府制定价格听证办法	zhengfuzhidingjiagetingzhengbanfa
投放虚假危险物质罪	toufangxujiaweixianwuzhizui
非财产责任	feicaichanzeren
浙江法制报	zhejiangfazhibao
外商投资创业投资企业管理规定	waishangtouzichuangyetouziqiyeguanliguiding
药品临床试验管理规范	yaopinlinchuangshiyanguanliguifan
专门管辖	zhuanmenguanxia
上诉得直	shangsudezhi
不定期航班	budingqihangban
漏洞层出	loudongcengchu
法人章程	farenzhangcheng
放射诊疗管理规定	fangshezhenliaoguanliguiding
中华苏维埃共和国宪法大纲	zhonghuasuweiaigongheguoxianfadagang
四级三审制	sijisanshenzhi
夫妻约定财产制	fuqiyuedingcaichanzhi
娱乐场所治安管理办法	yulechangsuozhianguanlibanfa
中性货币政策	zhongxinghuobizhengce
电信服务明码标价规定	dianxinfuwumingmabiaojiaguiding
射幸合同	shexinghetong
国际商事仲裁法	guojishangshizhongcaifa
营业税条例	yingyeshuitiaoli
国家农业委员会	guojianongyeweiyuanhui
汪辜会谈共同协议	wangguhuitangongtongxieyi
内含价值法	neihanjiazhifa
拒绝商业贿赂	jujueshangyehuilu
土地初始登记	tudichushidengji
法律起源	falvqiyuan
妨害民事诉讼行为	fanghaiminshisusongxingwei
巴黎公约成员国	baligongyuechengyuanguo
特别法庭庭长	tebiefatingtingchang
电视播音与主持	dianshiboyinyuzhuchi
占用公物	zhanyonggongwu
秦希燕联合律师事务所	qinxiyanlianhelvshishiwusuo
鹿特丹公约	lutedangongyue
特别累犯	tebieleifan
委托监护人	weituojianhuren
财产保全申请书	caichanbaoquanshenqingshu
单位犯罪主体	danweifanzuizhuti
同业拆借市场利率	tongyechaijieshichanglilv
限制证券买卖实施办法	xianzhizhengquanmaimaishishibanfa
空气空间	kongqikongjian
记名有价证券	jimingyoujiazhengquan
突发公共事件管理	tufagonggongshijianguanli
安全保障权	anquanbaozhangquan
海上旅客运输合同	haishanglvkeyunshuhetong
拒不执行判决裁定罪	jubuzhixingpanjuecaidingzui
以刑去刑	yixingquxing
欧盟普惠制	oumengpuhuizhi
自拆自建	zichaizijian
交叉互换	jiaochahuhuan
不动产统一登记制度	budongchantongyidengjizhidu
注册建筑师条例	zhucejianzhushitiaoli
直接言词原则	zhijieyanciyuanze
民用核安全设备监督管理条例	minyongheanquanshebeijianduguanlitiaoli
文化事业费	wenhuashiyefei
请求恢复原状	qingqiuhuifuyuanzhuang
继父母子女关系	jifumuzinvguanxi
一裁终局制度	yicaizhongjuzhidu
子目注释	zimuzhushi
汇票签发	huipiaoqianfa
军队参加抢险救灾条例	junduicanjiaqiangxianjiuzaitiaoli
以德配天	yidepeitian
有形资产净值	youxingzichanjingzhi
交换配偶	jiaohuanpeiou
金融企业财务规则	jinrongqiyecaiwuguize
独立核算工业企业	dulihesuangongyeqiye
家庭寄养管理暂行办法	jiatingjiyangguanlizanxingbanfa
临时使用土地补偿费	linshishiyongtudibuchangfei
锅炉压力容器检验所	guoluyalirongqijianyansuo
竞业禁止合同	jingyejinzhihetong
中小学校会计制度	zhongxiaoxuexiaohuijizhidu
会计专业职务试行条例	huijizhuanyezhiwushixingtiaoli
禁止流通物	jinzhiliutongwu
非领导职务层次	feilingdaozhiwucengci
股票发行核准制	gupiaofaxinghezhunzhi
森林病虫害防治条例	senlinbingchonghaifangzhitiaoli
非法占用耕地罪	feifazhanyonggengdizui
融资融券合同必备条款	rongzirongquanhetongbibeitiaokuan
金堂县公安局	jintangxiangonganju
假冒专利罪	jiamaozhuanlizui
分保险业务	fenbaoxianyewu
外层空间法	waicengkongjianfa
企业无抵押小额贷款	qiyewudiyaxiaoedaikuan
婚姻登记工作暂行规范	hunyindengjigongzuozanxingguifan
政府制定价格行为规则	zhengfuzhidingjiagexingweiguize
非公室告	feigongshigao
间歇性神经病	jianxiexingshenjingbing
剥夺公权	boduogongquan
产权残缺	chanquancanque
自行组织招标	zixingzuzhizhaobiao
外国保险机构驻华代表机构	waiguobaoxianjigouzhuhuadaibiaojigou
道路运输从业资格证	daoluyunshucongyezigezheng
商业特许经营备案管理办法	shangyetexujingyingbeianguanlibanfa
联邦贸易委员会法	lianbangmaoyiweiyuanhuifa
企业债券罪	qiyezhaiquanzui
证明责任倒置	zhengmingzerendaozhi
无责底薪	wuzedixin
死刑复核制度	sixingfuhezhidu
强奸妇女罪	qiangjianfunvzui
阅卷笔录	yuejuanbilu
普遍管辖权	pubianguanxiaquan
存单挂失	cundanguashi
食品标识管理规定	shipinbiaoshiguanliguiding
训政时期约法	xunzhengshiqiyuefa
经济检察	jingjijiancha
新丰县公安局	xinfengxiangonganju
禁止权利滥用原则	jinzhiquanlilanyongyuanze
社会福利法	shehuifulifa
中共中央书记处研究室	zhonggongzhongyangshujichuyanjiushi
高速公路交通管理办法	gaosugonglujiaotongguanlibanfa
保全权	baoquanquan
住房保障法	zhufangbaozhangfa
法律写作	falvxiezuo
预谋故意	yumouguyi
法定垄断	fadinglongduan
经济法学家	jingjifaxuejia
家父权	jiafuquan
铁路旅客运输损害赔偿规定	tielulvkeyunshusunhaipeichangguiding
劳动争议仲裁时效	laodongzhengyizhongcaishixiao
美容美发业管理暂行办法	meirongmeifayeguanlizanxingbanfa
奏定学堂章程	zoudingxuetangzhangcheng
梅夏英	meixiaying
诉讼与非诉讼程序法	susongyufeisusongchengxufa
现金买卖	xianjinmaimai
准契约	zhunqiyue
民事责任承担方式	minshizerenchengdanfangshi
无效约定	wuxiaoyueding
深圳经济特区房地产转让条例	shenzhenjingjitequfangdichanzhuanrangtiaoli
中国妇女研究会	zhongguofunvyanjiuhui
企业质量体系认证制度	qiyezhiliangtixirenzhengzhidu
法治快报	fazhikuaibao
印刷品广告管理办法	yinshuapinguanggaoguanlibanfa
改进劳动组织	gaijinlaodongzuzhi
中豪律师事务所	zhonghaolvshishiwusuo
抵制恶意软件自律公约	dizhieyiruanjianzilvgongyue
缔约权	diyuequan
盗掘古墓葬罪	daojuegumuzangzui
电子废物污染环境防治管理办法	dianzifeiwuwuranhuanjingfangzhiguanlibanfa
后法优于前法	houfayouyuqianfa
阶段性技术成果	jieduanxingjishuchengguo
植物卷	zhiwujuan
法治与国际和谐社会	fazhiyuguojihexieshehui
法律行为无效	falvxingweiwuxiao
强镇扩权	qiangzhenkuoquan
护理文件书写	huliwenjianshuxie
可转债回售	kezhuanzhaihuishou
发明专利权人	famingzhuanliquanren
泡沫效应	paomoxiaoying
有偿行为	youchangxingwei
市场秩序维护	shichangzhixuweihu
汽车产品回收利用技术政策	qichechanpinhuishouliyongjishuzhengce
政务院财经委员会	zhengwuyuancaijingweiyuanhui
土地盐渍化	tudiyanzihua
土地房屋权证	tudifangwuquanzheng
人事聘用合同	renshipinyonghetong
残疾人教育条例	canjirenjiaoyutiaoli
中国公证员协会	zhongguogongzhengyuanxiehui
从给付义务	conggeifuyiwu
反虐待动物法	fannuedaidongwufa
知识产权保护范围	zhishichanquanbaohufanwei
监督管理权限	jianduguanliquanxian
中凯律师事务所	zhongkailvshishiwusuo
民办高等学校办学管理若干规定	minbangaodengxuexiaobanxueguanliruoganguiding
邹忠臣	zouzhongchen
刑事一体化	xingshiyitihua
财产保全制度	caichanbaoquanzhidu
中国专利信息中心	zhongguozhuanlixinxizhongxin
吴丹红	wudanhong
登记主义	dengjizhuyi
第一批异体字整理表	diyipiyitizizhenglibiao
婚前婚后财产	hunqianhunhoucaichan
注册建造师管理规定	zhucejianzaoshiguanliguiding
大面额纸币	damianezhibi
职业银行家	zhiyeyinxingjia
要约文件	yaoyuewenjian
社保公积金	shebaogongjijin
也许正在发生	yexuzhengzaifasheng
地方审判厅	difangshenpanting
工业产权出资	gongyechanquanchuzi
国际支付手段	guojizhifushouduan
知识产权权利冲突	zhishichanquanquanlichongtu
推定行为	tuidingxingwei
医疗保险合同	yiliaobaoxianhetong
欧共体竞争法	ougongtijingzhengfa
非法进行节育手术罪	feifajinxingjieyushoushuzui
专利技术转让合同	zhuanlijishuzhuanranghetong
债务合约	zhaiwuheyue
国际知识产权制度	guojizhishichanquanzhidu
限制民事行为能力案件	xianzhiminshixingweinenglianjian
水库大坝安全管理条例	shuikudabaanquanguanlitiaoli
中华民国约法	zhonghuaminguoyuefa
邮电工作人员	youdiangongzuorenyuan
雇佣法律关系	guyongfalvguanxi
国家海上搜救应急预案	guojiahaishangsoujiuyingjiyuan
广东省预防未成年人犯罪条例	guangdongshengyufangweichengnianrenfanzuitiaoli
重复处理行为	zhongfuchulixingwei
标签和说明书管理规定	biaoqianheshuomingshuguanliguiding
重大刑事犯罪案件	zhongdaxingshifanzuianjian
欧洲比较侵权行为法	ouzhoubijiaoqinquanxingweifa
特别附加险	tebiefujiaxian
私营工商业者	siyinggongshangyezhe
古籍数字化	gujishuzihua
刑事诉讼参与人	xingshisusongcanyuren
中国地名委员会	zhongguodimingweiyuanhui
反价格垄断规定	fanjiagelongduanguiding
银行卡管理办法	yinxingqiaguanlibanfa
律母	lvmu
公证机构执业管理办法	gongzhengjigouzhiyeguanlibanfa
古典自然法学派	gudianziranfaxuepai
土地承包经营权流转合同	tudichengbaojingyingquanliuzhuanhetong
国家地震应急预案	guojiadizhenyingjiyuan
肖小勇	xiaoxiaoyong
保险责任和除外责任	baoxianzerenhechuwaizeren
法书要录	fashuyaolu
必要共同诉讼人	biyaogongtongsusongren
虐待动物罪	nuedaidongwuzui
依法治党	yifazhidang
职业道德评价	zhiyedaodepingjia
电信业务经营许可证管理办法	dianxinyewujingyingxukezhengguanlibanfa
土地权属变更登记	tudiquanshubiangengdengji
中国专利制度	zhongguozhuanlizhidu
住房债券	zhufangzhaiquan
洪范九畴	hongfanjiuchou
烟叶税暂行条例	yanyeshuizanxingtiaoli
河北省住宅与房地产业协会	hebeishengzhuzhaiyufangdichanyexiehui
物权登记制度	wuquandengjizhidu
阴谋犯	yinmoufan
电子银行安全评估指引	dianziyinxinganquanpingguzhiyin
单方允诺	danfangyunnuo
湖南一星律师事务所	hunanyixinglvshishiwusuo
国际人权条约	guojirenquantiaoyue
必须进行斗争	bixujinxingdouzheng
法规规章备案条例	faguiguizhangbeiantiaoli
税务稽查报告	shuiwujichabaogao
民事纠纷解决	minshijiufenjiejue
一物一权原则	yiwuyiquanyuanze
全面指定交易制度	quanmianzhidingjiaoyizhidu
沈木珠	shenmuzhu
专利代理委托书	zhuanlidailiweituoshu
民事管辖权	minshiguanxiaquan
公安机关信访工作规定	gonganjiguanxinfanggongzuoguiding
非法组织卖血罪	feifazuzhimaixiezui
濒危野生动植物国际贸易公约	binweiyeshengdongzhiwuguojimaoyigongyue
文化产业促进法	wenhuachanyecujinfa
中共中央调查部	zhonggongzhongyangdiaochabu
阴谋颠覆政府罪	yinmoudianfuzhengfuzui
股东总回报	gudongzonghuibao
民用建筑隔声设计规范	minyongjianzhugeshengshejiguifan
二审裁定书	ershencaidingshu
转代理	zhuandaili
形成判决	xingchengpanjue
新资源食品管理办法	xinziyuanshipinguanlibanfa
内蒙古大学法学院	neimenggudaxuefaxueyuan
寄存保管	jicunbaoguan
建设工程价款结算暂行办法	jianshegongchengjiakuanjiesuanzanxingbanfa
中华人民共和国归侨侨眷权益保护法实施办法	zhonghuarenmingongheguoguiqiaoqiaojuanquanyibaohufashishibanfa
海事债权登记	haishizhaiquandengji
大陆法系刑法	dalufaxixingfa
机动车驾驶员考试办法	jidongchejiashiyuankaoshibanfa
审计合谋	shenjihemou
复议参加人	fuyicanjiaren
规划环境影响评价条例	guihuahuanjingyingxiangpingjiatiaoli
企业承包经营合同	qiyechengbaojingyinghetong
地方自治制度	difangzizhizhidu
强制辩护	qiangzhibianhu
保险中介制度	baoxianzhongjiezhidu
集成电路布图设计权	jichengdianlubutushejiquan
中保财产保险公司	zhongbaocaichanbaoxiangongsi
天津市建筑市场管理条例	tianjinshijianzhushichangguanlitiaoli
专利维持	zhuanliweichi
开发经营部	kaifajingyingbu
非法捕捞水产品罪	feifabulaoshuichanpinzui
警察圈套	jingchaquantao
相对法律关系	xiangduifalvguanxi
保险危险	baoxianweixian
奥地利民法典	aodiliminfadian
准占有	zhunzhanyou
全民所有企业	quanminsuoyouqiye
股东代位诉讼	gudongdaiweisusong
代物清偿	daiwuqingchang
化妆品标识管理规定	huazhuangpinbiaoshiguanliguiding
改好率	gaihaolv
巴托鲁斯	batuolusi
湖北为维律师事务所	hubeiweiweilvshishiwusuo
国家食品药品监督管理局政策法规司	guojiashipinyaopinjianduguanlijuzhengcefaguisi
药品非临床研究质量管理规范	yaopinfeilinchuangyanjiuzhiliangguanliguifan
威斯敏斯特法案	weisiminsitefaan
稀缺经济	xiquejingji
除外规定	chuwaiguiding
一事不再罚原则	yishibuzaifayuanze
前门牌	qianmenpai
优惠原产地规则	youhuiyuanchandiguize
用户故事	yonghugushi
樱木建二	yingmujianer
公安机关办理劳动教养案件规定	gonganjiguanbanlilaodongjiaoyanganjianguiding
聊城市中级人民法院	liaochengshizhongjirenminfayuan
自费出国留学中介服务管理规定	zifeichuguoliuxuezhongjiefuwuguanliguiding
九十年代中国儿童发展规划纲要	jiushiniandaizhongguoertongfazhanguihuagangyao
地方国家机构	difangguojiajigou
查阅法条	chayuefatiao
会社法	huishefa
物业管理师制度暂行规定	wuyeguanlishizhiduzanxingguiding
大陆架公约	dalujiagongyue
江苏君远律师事务所	jiangsujunyuanlvshishiwusuo
北京住房公积金缴存管理办法	beijingzhufanggongjijinjiaocunguanlibanfa
环境信息公开制度	huanjingxinxigongkaizhidu
千户制	qianhuzhi
互联网药品信息服务管理办法	hulianwangyaopinxinxifuwuguanlibanfa
增收节支措施	zengshoujiezhicuoshi
海上货物运输保险合同	haishanghuowuyunshubaoxianhetong
会计法律责任	huijifalvzeren
旅游景区质量等级评定管理办法	lvyoujingquzhiliangdengjipingdingguanlibanfa
无记名有价证券	wujimingyoujiazhengquan
教育设施重大安全事故罪	jiaoyusheshizhongdaanquanshiguzui
国家教育考试考务安全保密工作规定	guojiajiaoyukaoshikaowuanquanbaomigongzuoguiding
企业人事管理制度	qiyerenshiguanlizhidu
